CustomerID,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender_Female,Gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_No,Churn_Yes
1539,1,39,70.25,4925.87,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
1540,0,44,104.84,7224.15,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
1541,1,3,22.04,7699.09,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True
1542,1,24,80.45,5235.75,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
1543,0,68,47.7,6708.51,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
1544,1,29,106.23,4211.11,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
1545,0,67,48.35,1682.45,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
1546,0,28,88.68,4207.01,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1547,0,67,87.42,4449.56,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1548,1,50,42.15,5944.81,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
1549,0,23,23.48,1774.67,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False
1550,1,13,60.92,2959.12,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
1551,0,68,48.92,2924.94,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,True
1552,0,17,100.9,7676.33,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True
1553,0,41,100.04,3562.68,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False
1554,1,56,65.7,6045.65,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True
1555,1,11,80.65,6011.47,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1556,1,16,80.43,2139.04,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1557,0,29,102.72,4583.52,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False
1558,0,22,62.5,7156.54,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True
1559,1,0,47.54,3812.08,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False
1560,1,31,46.5,7562.04,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1561,1,8,73.62,1731.38,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1562,1,14,64.91,611.79,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1563,1,27,64.01,7133.8,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True
1564,1,23,29.11,6784.5,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True
1565,0,59,91.86,7940.87,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False
1566,1,34,41.37,5441.56,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False
1567,0,26,39.7,7494.77,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,True,False
1568,0,19,61.28,6619.05,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True
1569,1,64,42.78,6758.52,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False
1570,1,48,78.39,4561.75,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True
1571,0,0,57.15,3071.27,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
1572,1,9,64.89,7477.77,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
1573,1,46,73.72,3468.3,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1574,0,58,40.35,4319.78,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True
1575,0,61,35.58,3579.99,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False
1576,0,17,108.04,4527.25,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False
1577,1,45,63.37,3774.63,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True
1578,0,31,61.21,402.78,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False
1579,1,26,23.56,7058.74,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
1580,0,17,69.8,3566.26,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
1581,0,38,75.42,4719.77,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
1582,0,48,75.88,1130.72,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True
1583,1,43,90.7,47.04,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
1584,1,71,37.75,1977.41,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True
1585,0,53,45.22,5642.6,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1586,0,33,101.07,811.57,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
1587,0,70,114.72,7272.92,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1588,1,35,33.59,1735.88,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True
1589,0,17,69.76,1652.66,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True
1590,1,37,41.42,1468.43,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
1591,0,58,26.01,131.57,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False
1592,0,8,52.55,6179.01,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False
1593,0,71,34.37,7002.78,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False
1594,0,50,90.99,4921.02,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1595,0,34,73.37,1521.84,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True
1596,0,4,34.38,2296.52,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False
1597,1,13,20.92,3817.9,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True
1598,0,29,100.82,7635.68,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True
1599,1,3,37.62,1993.86,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
1600,0,38,80.62,5858.53,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
1601,0,63,53.69,3526.8,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1602,1,24,78.55,2396.82,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True
1603,0,27,51.57,3658.21,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1604,1,65,28.69,588.23,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
1605,1,21,42.3,6393.53,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
1606,0,30,38.81,1961.55,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1607,1,22,62.8,5808.79,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1608,1,47,85.83,565.42,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False
1609,0,19,46.38,7641.69,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True
1610,1,37,21.21,1560.26,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False
1611,0,54,71.89,7064.28,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
1612,0,67,80.58,6479.6,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
1613,0,0,116.29,7743.52,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
1614,0,6,78.95,3833.57,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1615,1,56,67.12,5824.63,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True
1616,0,11,77.34,2978.27,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True
1617,0,4,112.79,1491.26,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
1618,1,49,102.84,3555.75,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
1619,0,41,52.3,1342.68,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True
1620,0,11,43.73,7856.72,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True
1621,1,17,46.26,788.05,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1622,1,65,70.44,4721.91,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True
1623,1,16,94.4,5019.18,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True
1624,1,67,70.32,4313.87,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
1625,1,70,26.78,5304.24,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True
1626,1,61,92.36,947.12,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True
1627,1,40,100.6,4449.05,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True
1628,0,33,48.95,2311.96,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
1629,1,69,86.41,7522.6,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
1630,1,44,62.66,6101.33,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True
1631,1,57,108.91,7780.67,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
1632,0,50,104.52,319.7,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True
1633,0,33,72.54,2295.36,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
1634,1,43,89.15,1579.47,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
1635,1,14,108.33,109.01,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1636,1,69,69.57,1953.76,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
1637,0,49,51.33,5436.63,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
1638,0,31,95.37,1864.09,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1639,1,66,42.01,4081.85,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False
1640,0,2,58.85,7104.79,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
1641,1,50,106.57,5556.19,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1642,0,66,92.44,3169.14,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
1643,0,47,60.38,2992.3,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
1644,1,16,41.47,3656.77,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True
1645,1,6,55.6,1432.79,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True
1646,1,12,48.41,5079.33,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True
1647,1,65,37.61,2925.94,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
1648,0,3,94.33,6821.88,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1649,0,9,45.21,6057.29,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1650,0,16,65.42,4891.9,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
1651,1,51,58.59,2926.33,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
1652,0,5,118.21,1695.26,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True
1653,1,68,59.11,6213.69,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
1654,0,8,28.0,3901.54,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False
1655,1,20,28.98,1813.51,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False
1656,1,23,79.08,1577.49,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
1657,0,3,79.94,1339.9,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True
1658,1,23,61.88,6221.75,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
1659,1,58,63.18,1847.32,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False
1660,0,2,25.39,4222.61,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True
1661,1,67,71.65,3623.34,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True
1662,1,39,70.47,4645.29,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1663,1,47,34.95,7019.7,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False
1664,0,53,30.38,6944.62,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True
1665,0,34,32.36,3619.59,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1666,1,55,30.1,142.62,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False
1667,0,39,80.97,3423.02,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
1668,1,67,39.65,4857.42,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
1669,1,45,45.14,4470.96,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True
1670,1,12,37.36,5217.66,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1671,1,26,115.78,1249.52,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
1672,1,5,105.46,5179.35,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
1673,0,16,43.05,1477.56,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False
1674,1,35,52.76,6009.18,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False
1675,0,1,40.99,2725.92,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
1676,0,51,69.19,5684.97,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True
1677,1,65,21.96,401.97,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1678,1,51,87.14,3274.72,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True
1679,0,42,72.32,5646.18,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False
1680,0,21,109.86,1830.43,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True
1681,0,54,36.44,6366.39,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
1682,1,66,100.41,5053.62,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
1683,0,59,99.2,4708.74,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True
1684,1,57,32.72,2841.32,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
1685,1,11,59.86,3869.96,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False
1686,1,68,37.02,4786.85,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True
1687,0,38,45.47,3790.25,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True
1688,1,12,46.32,5592.54,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False
1689,1,40,75.62,3480.9,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1690,1,56,61.14,1634.14,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
1691,1,52,114.77,1727.19,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
1692,1,11,32.64,66.31,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False
1693,0,12,117.37,2421.64,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1694,1,56,43.06,5996.36,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1695,1,39,97.29,6357.42,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
1696,0,44,53.9,1635.69,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False
1697,1,34,34.31,7673.17,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
1698,0,2,105.79,4029.17,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False
1699,1,4,50.89,7337.49,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1700,0,10,85.89,5659.99,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
1701,0,70,76.64,5785.02,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
1702,1,55,67.18,698.65,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1703,1,9,69.58,1775.53,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
1704,1,33,93.22,90.34,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True
1705,0,66,28.78,5734.7,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
1706,0,71,86.82,2768.62,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
1707,0,30,109.58,6297.49,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False
1708,1,70,25.78,2724.71,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
1709,0,65,34.07,6558.28,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
1710,0,69,91.66,1062.97,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False
1711,1,40,63.73,1403.52,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
1712,0,62,60.35,2740.19,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True
1713,0,31,33.7,3279.73,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True
1714,1,19,70.68,2802.65,False,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True
1715,0,56,32.65,6113.9,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True
1716,1,49,67.66,793.67,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True
1717,1,24,96.36,2822.71,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
1718,1,11,45.83,6701.18,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True
1719,1,70,68.08,553.04,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True
1720,1,38,119.2,7539.9,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
1721,0,16,88.67,7890.81,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
1722,0,44,104.14,726.77,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1723,1,10,61.48,2344.35,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False
1724,1,69,96.79,2991.76,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1725,0,22,24.05,6215.6,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1726,1,69,32.29,4775.5,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True
1727,1,37,40.31,5162.04,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1728,1,1,60.2,6064.93,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1729,0,71,104.57,961.47,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True
1730,0,36,54.63,6669.01,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True
1731,1,48,85.46,5650.85,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False
1732,1,51,90.93,4627.19,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,True
1733,0,32,78.62,7120.09,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False
1734,0,21,55.72,5608.44,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
1735,1,4,77.71,1629.57,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
1736,1,17,54.23,3449.37,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False
1737,0,37,28.39,3962.46,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True
1738,0,36,119.28,460.64,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False
1739,0,63,32.72,7638.01,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False
1740,1,9,27.23,1046.05,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
1741,0,41,107.85,5585.74,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True
1742,1,47,50.18,4059.72,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True,False
1743,0,43,85.03,224.55,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1744,0,15,52.9,7399.48,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
1745,0,53,59.15,6817.66,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True
1746,0,34,46.21,4203.58,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True
1747,1,27,54.3,1846.96,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True
1748,1,1,61.07,990.55,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
1749,0,12,92.04,2919.87,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1750,1,40,71.15,2058.32,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False
1751,0,58,114.36,4063.4,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
1752,0,68,24.19,7731.95,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False
1753,0,52,70.31,4608.13,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True
1754,0,44,78.42,7121.65,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
1755,1,19,112.02,5214.01,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
1756,0,23,24.92,3812.47,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1757,0,60,77.35,6839.77,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True
1758,1,57,105.36,3781.52,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
1759,0,26,44.19,6951.65,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True
1760,0,25,107.63,2346.78,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False
1761,0,6,21.9,1047.93,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True
1762,1,41,93.25,6845.41,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
1763,0,46,113.31,4707.57,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True
1764,1,52,85.72,7114.96,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
1765,0,58,63.9,7503.86,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1766,0,37,24.49,447.95,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1767,1,68,112.01,4017.74,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True
1768,0,52,67.03,3012.22,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False
1769,0,14,22.9,5014.35,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
1770,1,25,88.98,6352.86,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
1771,1,47,68.18,2259.11,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False
1772,1,18,32.43,4463.25,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True
1773,1,8,41.43,5675.65,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False
1774,1,63,26.45,1092.76,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False
1775,0,53,77.43,6516.25,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True
1776,1,50,82.2,4856.75,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True
1777,0,38,70.57,7597.31,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True
1778,0,3,101.71,2729.44,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True
1779,0,2,106.1,883.0,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False
1780,1,63,81.56,4061.88,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False
1781,1,28,21.28,704.77,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True
1782,0,10,89.52,7756.82,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
1783,1,57,61.8,328.71,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
1784,1,26,76.56,6032.96,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True,False
1785,1,20,84.91,4210.32,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
1786,1,38,55.02,2961.59,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False
1787,0,45,111.71,545.42,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
1788,0,65,33.4,4984.89,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False
1789,1,35,87.15,4690.06,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1790,0,64,20.44,2261.45,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True
1791,1,62,112.47,7283.57,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True
1792,1,34,31.25,2446.8,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True
1793,0,30,29.49,3608.81,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False
1794,0,27,53.3,4359.22,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
1795,0,0,57.36,819.85,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True
1796,1,24,41.43,7458.65,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False
1797,0,42,78.51,3008.8,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False
1798,1,66,64.29,664.62,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False
1799,0,62,23.42,3110.58,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True
1800,0,50,51.97,4809.62,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1801,1,1,101.04,4118.95,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True
1802,1,63,88.97,5562.44,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False
1803,1,68,92.49,462.76,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
